,ID,이름,생일,팀,시즌,포지션,나이,G,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,wOBA,wRC+,WAR+
587,72,황재균,1987-07-28,롯,2011,3B,25,117.0,458.0,398.0,62.0,115.0,18.0,4.0,12.0,177.0,68.0,12.0,6.0,40.0,9.0,1.0,78.0,9.0,3.0,8.0,0.289,0.36,0.445,0.805,0.368,122.2,3.76
588,2,심정수,1975-05-05,O,1995,RF,21,116.0,405.0,362.0,63.0,102.0,19.0,0.0,21.0,184.0,59.0,4.0,2.0,29.0,8.0,2.0,78.0,6.0,1.0,5.0,0.282,0.344,0.508,0.852,0.379,148.1,3.76
589,186,에반스,1986-01-30,두,2016,DH,31,118.0,481.0,400.0,69.0,123.0,31.0,0.0,24.0,226.0,81.0,0.0,0.0,69.0,5.0,0.0,90.0,10.0,0.0,7.0,0.308,0.41,0.565,0.975,0.425,150.6,3.76
590,23,김기태,1969-05-23,쌍,1991,1B,23,124.0,508.0,427.0,65.0,112.0,15.0,0.0,27.0,208.0,92.0,7.0,4.0,72.0,4.0,5.0,93.0,9.0,0.0,5.0,0.262,0.37,0.48700000000000004,0.857,0.387,138.4,3.75
591,118,박민우,1993-02-06,N,2014,2B,22,118.0,491.0,416.0,87.0,124.0,21.0,9.0,1.0,166.0,40.0,50.0,10.0,56.0,11.0,0.0,89.0,5.0,4.0,4.0,0.298,0.392,0.39899999999999997,0.7909999999999999,0.36700000000000005,106.9,3.75
592,67,이정후,1998-08-20,넥,2018,RF,21,109.0,520.0,459.0,81.0,163.0,34.0,2.0,6.0,219.0,57.0,11.0,4.0,42.0,8.0,3.0,58.0,5.0,3.0,8.0,0.355,0.41200000000000003,0.47700000000000004,0.889,0.391,127.4,3.75
593,22,유지현,1971-05-25,L,1996,SS,26,100.0,466.0,385.0,56.0,96.0,15.0,3.0,4.0,129.0,26.0,24.0,7.0,59.0,11.0,2.0,61.0,2.0,9.0,2.0,0.249,0.363,0.335,0.698,0.327,107.2,3.74
594,187,배영섭,1986-06-27,삼,2013,CF,28,113.0,476.0,393.0,66.0,116.0,16.0,4.0,2.0,146.0,38.0,23.0,10.0,52.0,20.0,1.0,62.0,9.0,8.0,3.0,0.295,0.402,0.37200000000000005,0.773,0.368,117.7,3.73
595,188,한동민,1989-08-09,S,2017,RF,29,103.0,414.0,350.0,64.0,103.0,21.0,2.0,29.0,215.0,73.0,2.0,2.0,46.0,15.0,2.0,79.0,8.0,0.0,3.0,0.294,0.396,0.614,1.01,0.426,149.7,3.73
596,38,송지만,1973-03-02,현,2005,RF,33,123.0,510.0,436.0,70.0,118.0,22.0,0.0,24.0,212.0,74.0,3.0,3.0,43.0,24.0,0.0,101.0,9.0,4.0,3.0,0.271,0.366,0.486,0.852,0.382,133.4,3.73
597,189,이종도,1952-05-22,M,1983,LF,32,98.0,391.0,341.0,50.0,101.0,25.0,2.0,8.0,154.0,62.0,16.0,6.0,35.0,7.0,0.0,42.0,3.0,4.0,4.0,0.29600000000000004,0.37,0.452,0.821,0.375,143.4,3.72
598,190,호잉,1989-05-18,한,2018,RF,30,142.0,590.0,529.0,85.0,162.0,47.0,2.0,30.0,303.0,110.0,23.0,9.0,51.0,5.0,10.0,93.0,5.0,0.0,5.0,0.306,0.37,0.573,0.9420000000000001,0.391,124.8,3.72
599,191,김민성,1988-12-17,넥,2013,3B,26,128.0,523.0,458.0,60.0,129.0,24.0,2.0,15.0,202.0,72.0,7.0,7.0,42.0,16.0,1.0,84.0,11.0,3.0,4.0,0.282,0.36,0.441,0.8009999999999999,0.369,118.5,3.72
600,55,조인성,1975-05-25,L,2011,C,37,117.0,441.0,390.0,46.0,104.0,14.0,2.0,15.0,167.0,59.0,2.0,1.0,44.0,3.0,3.0,70.0,10.0,2.0,1.0,0.267,0.345,0.428,0.773,0.354,113.1,3.72
601,100,안치홍,1990-07-02,K,2012,2B,23,132.0,558.0,489.0,60.0,141.0,31.0,2.0,3.0,185.0,64.0,20.0,3.0,42.0,6.0,4.0,74.0,12.0,14.0,7.0,0.28800000000000003,0.34700000000000003,0.37799999999999995,0.726,0.332,105.6,3.72
602,22,유지현,1971-05-25,L,2000,SS,30,129.0,592.0,495.0,97.0,139.0,24.0,1.0,7.0,186.0,38.0,25.0,9.0,73.0,2.0,1.0,50.0,4.0,18.0,4.0,0.281,0.373,0.376,0.7490000000000001,0.336,97.0,3.72
603,192,정경배,1974-02-20,삼,1999,2B,26,105.0,453.0,398.0,75.0,124.0,15.0,0.0,18.0,193.0,53.0,16.0,8.0,24.0,24.0,0.0,80.0,7.0,6.0,1.0,0.312,0.385,0.485,0.87,0.381,123.3,3.71
604,2,심정수,1975-05-05,현,2001,RF,27,107.0,453.0,381.0,67.0,112.0,19.0,1.0,18.0,187.0,70.0,8.0,2.0,60.0,11.0,4.0,75.0,11.0,0.0,1.0,0.294,0.40399999999999997,0.491,0.895,0.40299999999999997,135.7,3.71
605,130,이해창,1953-04-23,M,1984,CF,32,100.0,426.0,374.0,62.0,102.0,16.0,6.0,7.0,151.0,36.0,36.0,24.0,45.0,3.0,0.0,52.0,2.0,0.0,4.0,0.273,0.35200000000000004,0.40399999999999997,0.7559999999999999,0.353,125.6,3.71
606,53,장성호,1977-10-18,해,1998,1B,22,125.0,529.0,465.0,76.0,145.0,23.0,1.0,15.0,215.0,49.0,5.0,0.0,44.0,9.0,6.0,53.0,12.0,9.0,2.0,0.312,0.381,0.462,0.843,0.369,132.6,3.71
607,34,양의지,1987-06-05,두,2010,C,24,127.0,430.0,374.0,48.0,100.0,14.0,1.0,20.0,176.0,68.0,4.0,1.0,40.0,8.0,1.0,68.0,12.0,5.0,3.0,0.267,0.348,0.47100000000000003,0.8190000000000001,0.363,114.1,3.71
608,193,김상훈,1960-07-06,M,1988,1B,29,87.0,341.0,305.0,36.0,108.0,15.0,4.0,8.0,155.0,52.0,2.0,3.0,32.0,4.0,5.0,20.0,7.0,0.0,0.0,0.354,0.42200000000000004,0.508,0.9309999999999999,0.425,168.8,3.71
609,60,박용택,1979-04-21,L,2017,DH,39,138.0,596.0,509.0,83.0,175.0,23.0,2.0,14.0,244.0,90.0,4.0,2.0,72.0,6.0,6.0,88.0,13.0,0.0,9.0,0.344,0.425,0.479,0.904,0.402,140.1,3.7
610,194,고원부,1962-04-17,빙,1987,RF,26,104.0,446.0,380.0,51.0,123.0,14.0,1.0,7.0,160.0,51.0,14.0,7.0,53.0,2.0,5.0,21.0,11.0,7.0,4.0,0.324,0.406,0.42100000000000004,0.8270000000000001,0.384,138.5,3.7
611,149,박현승,1972-09-12,롯,1996,3B,25,108.0,410.0,354.0,62.0,102.0,22.0,3.0,8.0,154.0,51.0,10.0,6.0,40.0,5.0,2.0,55.0,13.0,9.0,2.0,0.28800000000000003,0.36700000000000005,0.435,0.802,0.361,129.8,3.69
612,35,박정태,1969-01-27,롯,1996,2B,28,94.0,405.0,366.0,49.0,113.0,25.0,1.0,5.0,155.0,61.0,2.0,0.0,32.0,3.0,2.0,39.0,11.0,2.0,2.0,0.309,0.36700000000000005,0.424,0.7909999999999999,0.363,131.6,3.68
613,155,김봉연,1952-01-13,해,1982,DH,31,74.0,304.0,269.0,55.0,89.0,14.0,1.0,22.0,171.0,52.0,7.0,2.0,28.0,6.0,3.0,16.0,8.0,0.0,1.0,0.331,0.405,0.636,1.04,0.45299999999999996,180.5,3.68
614,31,김태균,1982-05-29,한,2013,1B,32,101.0,430.0,345.0,41.0,110.0,24.0,0.0,10.0,164.0,52.0,0.0,3.0,73.0,8.0,7.0,67.0,14.0,0.0,4.0,0.319,0.444,0.475,0.92,0.425,156.4,3.68
615,4,이대호,1982-06-21,롯,2017,1B,36,142.0,608.0,540.0,73.0,173.0,13.0,0.0,34.0,288.0,111.0,1.0,1.0,50.0,15.0,8.0,84.0,22.0,0.0,3.0,0.32,0.391,0.5329999999999999,0.925,0.4,132.5,3.68
616,195,유강남,1992-07-15,L,2018,C,27,132.0,465.0,425.0,53.0,126.0,33.0,0.0,19.0,216.0,66.0,0.0,0.0,28.0,9.0,1.0,80.0,21.0,2.0,1.0,0.29600000000000004,0.35200000000000004,0.508,0.86,0.368,118.7,3.68
617,196,박승호,1958-02-09,삼,1990,DH,33,110.0,456.0,398.0,64.0,122.0,17.0,1.0,20.0,201.0,75.0,3.0,1.0,50.0,3.0,4.0,45.0,12.0,0.0,5.0,0.307,0.384,0.505,0.889,0.408,150.4,3.68
618,55,조인성,1975-05-25,L,2007,C,33,124.0,464.0,419.0,44.0,118.0,24.0,0.0,13.0,181.0,73.0,1.0,1.0,30.0,4.0,3.0,61.0,8.0,6.0,5.0,0.282,0.332,0.43200000000000005,0.764,0.345,110.7,3.68
619,33,정근우,1982-10-02,한,2014,2B,33,125.0,549.0,464.0,91.0,137.0,28.0,5.0,6.0,193.0,44.0,32.0,3.0,66.0,9.0,0.0,56.0,11.0,7.0,3.0,0.295,0.391,0.41600000000000004,0.807,0.369,101.7,3.67
620,74,김동수,1968-10-27,L,1999,C,32,104.0,389.0,334.0,55.0,96.0,22.0,1.0,16.0,168.0,65.0,1.0,3.0,39.0,10.0,2.0,46.0,7.0,3.0,3.0,0.287,0.376,0.503,0.879,0.37799999999999995,122.8,3.67
621,97,김광림,1961-03-09,O,1993,CF,33,117.0,492.0,430.0,49.0,129.0,18.0,3.0,3.0,162.0,32.0,13.0,8.0,40.0,2.0,5.0,34.0,3.0,15.0,5.0,0.3,0.359,0.377,0.735,0.33399999999999996,117.1,3.67
622,67,이정후,1998-08-20,넥,2017,CF,20,144.0,622.0,552.0,111.0,179.0,29.0,8.0,2.0,230.0,47.0,12.0,4.0,60.0,6.0,2.0,67.0,9.0,2.0,2.0,0.324,0.395,0.41700000000000004,0.812,0.37,112.1,3.67
623,81,이강돈,1961-02-27,빙,1986,LF,26,104.0,395.0,347.0,42.0,103.0,14.0,6.0,10.0,159.0,36.0,11.0,11.0,41.0,0.0,0.0,55.0,7.0,6.0,1.0,0.297,0.37,0.45799999999999996,0.828,0.384,149.7,3.67
624,91,이호준,1976-02-08,해,1998,LF,23,121.0,465.0,422.0,64.0,128.0,27.0,1.0,19.0,214.0,77.0,5.0,2.0,27.0,6.0,1.0,71.0,13.0,2.0,8.0,0.303,0.348,0.507,0.855,0.37200000000000005,134.7,3.66
625,9,박경완,1972-07-11,쌍,1996,C,25,126.0,480.0,367.0,58.0,80.0,19.0,2.0,15.0,148.0,74.0,2.0,5.0,60.0,19.0,3.0,113.0,6.0,24.0,10.0,0.218,0.349,0.40299999999999997,0.752,0.32899999999999996,108.0,3.66
626,50,홍성흔,1977-02-28,두,2006,C,30,119.0,424.0,390.0,36.0,112.0,16.0,0.0,10.0,158.0,56.0,1.0,1.0,26.0,4.0,1.0,49.0,10.0,2.0,2.0,0.287,0.337,0.405,0.742,0.344,117.8,3.65
627,120,김재박,1954-05-23,M,1986,SS,33,102.0,447.0,386.0,67.0,102.0,18.0,4.0,4.0,140.0,43.0,38.0,14.0,36.0,7.0,3.0,36.0,6.0,16.0,2.0,0.264,0.336,0.363,0.6990000000000001,0.32,104.6,3.65
628,3,이승엽,1976-08-18,삼,1996,1B,21,122.0,504.0,459.0,57.0,139.0,32.0,6.0,9.0,210.0,76.0,4.0,1.0,34.0,5.0,4.0,42.0,10.0,1.0,5.0,0.303,0.354,0.45799999999999996,0.8109999999999999,0.36700000000000005,134.3,3.65
629,61,조성환,1976-12-23,롯,2003,2B,28,129.0,543.0,486.0,73.0,149.0,25.0,2.0,6.0,196.0,38.0,23.0,11.0,37.0,12.0,3.0,57.0,5.0,7.0,1.0,0.307,0.369,0.40299999999999997,0.773,0.35,108.7,3.65
630,148,윤덕규,1963-02-25,L,1990,3B,28,116.0,426.0,369.0,68.0,103.0,16.0,8.0,6.0,153.0,44.0,6.0,5.0,49.0,3.0,1.0,28.0,4.0,3.0,2.0,0.27899999999999997,0.366,0.415,0.7809999999999999,0.366,124.2,3.65
631,59,김성한,1958-05-18,해,1983,1B,26,96.0,382.0,339.0,59.0,111.0,20.0,0.0,7.0,152.0,40.0,13.0,7.0,38.0,4.0,2.0,38.0,7.0,0.0,1.0,0.327,0.401,0.44799999999999995,0.8490000000000001,0.39399999999999996,155.0,3.65
632,197,한영준,1962-11-14,롯,1987,3B,26,92.0,416.0,356.0,50.0,107.0,15.0,3.0,6.0,146.0,36.0,14.0,5.0,38.0,6.0,0.0,38.0,7.0,14.0,2.0,0.301,0.376,0.41,0.7859999999999999,0.36200000000000004,124.0,3.65
633,184,김재호,1985-03-21,두,2015,SS,31,133.0,488.0,410.0,63.0,126.0,24.0,3.0,3.0,165.0,50.0,7.0,2.0,54.0,3.0,0.0,42.0,18.0,14.0,7.0,0.307,0.386,0.402,0.789,0.354,105.3,3.64
634,153,김경기,1968-04-05,현,1996,1B,29,115.0,472.0,412.0,54.0,113.0,16.0,1.0,20.0,191.0,64.0,6.0,4.0,50.0,7.0,1.0,82.0,6.0,0.0,3.0,0.27399999999999997,0.36,0.46399999999999997,0.8240000000000001,0.377,141.9,3.64
635,113,유승안,1956-06-01,빙,1988,C,33,103.0,350.0,297.0,42.0,78.0,14.0,2.0,15.0,141.0,55.0,3.0,2.0,46.0,0.0,5.0,49.0,10.0,4.0,3.0,0.263,0.358,0.475,0.833,0.371,129.3,3.63
636,84,이진영,1980-06-15,S,2005,RF,26,122.0,523.0,453.0,76.0,132.0,19.0,1.0,20.0,213.0,74.0,8.0,5.0,55.0,3.0,3.0,60.0,7.0,8.0,4.0,0.29100000000000004,0.369,0.47,0.8390000000000001,0.373,128.3,3.63
637,92,최희섭,1979-03-16,K,2010,1B,32,126.0,532.0,444.0,78.0,127.0,22.0,1.0,21.0,214.0,84.0,4.0,3.0,81.0,4.0,7.0,109.0,17.0,0.0,3.0,0.28600000000000003,0.39899999999999997,0.48200000000000004,0.8809999999999999,0.395,135.9,3.63
638,75,정성훈,1980-06-27,K,2002,3B,23,114.0,385.0,340.0,65.0,106.0,19.0,3.0,9.0,158.0,39.0,16.0,4.0,28.0,9.0,2.0,42.0,9.0,5.0,3.0,0.312,0.376,0.465,0.841,0.368,127.3,3.63
639,97,김광림,1961-03-09,O,1991,CF,31,108.0,413.0,361.0,49.0,111.0,19.0,6.0,3.0,151.0,36.0,20.0,6.0,37.0,1.0,1.0,46.0,4.0,12.0,2.0,0.307,0.37200000000000005,0.418,0.79,0.35700000000000004,119.8,3.63
640,27,마해영,1970-08-14,롯,1998,1B,29,126.0,534.0,465.0,77.0,136.0,33.0,1.0,15.0,216.0,64.0,2.0,3.0,51.0,12.0,3.0,97.0,7.0,3.0,3.0,0.292,0.375,0.465,0.8390000000000001,0.37200000000000005,134.7,3.63
641,120,김재박,1954-05-23,M,1987,SS,34,100.0,448.0,399.0,53.0,113.0,23.0,5.0,1.0,149.0,24.0,33.0,18.0,39.0,5.0,2.0,26.0,7.0,4.0,1.0,0.28300000000000003,0.354,0.373,0.727,0.344,111.5,3.62
642,182,김원섭,1978-12-18,K,2009,CF,32,101.0,426.0,356.0,74.0,107.0,14.0,9.0,8.0,163.0,43.0,20.0,10.0,56.0,6.0,1.0,55.0,8.0,5.0,3.0,0.301,0.401,0.45799999999999996,0.8590000000000001,0.385,123.7,3.62
643,135,강석천,1967-12-07,빙,1991,3B,25,126.0,523.0,465.0,72.0,128.0,21.0,4.0,11.0,190.0,57.0,17.0,10.0,40.0,9.0,1.0,53.0,11.0,6.0,3.0,0.275,0.342,0.409,0.7509999999999999,0.345,111.0,3.61
644,28,김현수,1988-01-12,L,2019,LF,32,140.0,595.0,526.0,75.0,160.0,37.0,0.0,11.0,230.0,82.0,3.0,1.0,54.0,6.0,9.0,52.0,11.0,0.0,9.0,0.304,0.37,0.43700000000000006,0.807,0.366,126.1,3.61
645,198,조동찬,1983-07-27,삼,2005,3B,23,122.0,447.0,387.0,55.0,106.0,16.0,0.0,16.0,170.0,63.0,17.0,6.0,39.0,15.0,0.0,84.0,9.0,3.0,3.0,0.27399999999999997,0.36,0.439,0.8,0.365,121.5,3.61
646,22,유지현,1971-05-25,L,1995,SS,25,64.0,290.0,236.0,44.0,72.0,8.0,0.0,1.0,83.0,17.0,33.0,7.0,44.0,5.0,0.0,21.0,5.0,4.0,1.0,0.305,0.423,0.35200000000000004,0.775,0.366,138.7,3.61
647,26,이정훈,1963-08-28,빙,1987,RF,25,100.0,441.0,370.0,56.0,124.0,13.0,7.0,4.0,163.0,34.0,20.0,13.0,35.0,10.0,2.0,25.0,1.0,24.0,2.0,0.335,0.405,0.441,0.846,0.37799999999999995,134.4,3.6
648,199,이명수,1966-07-29,현,1998,2B,33,106.0,371.0,327.0,48.0,103.0,13.0,3.0,11.0,155.0,46.0,5.0,6.0,35.0,1.0,0.0,62.0,6.0,4.0,4.0,0.315,0.379,0.474,0.853,0.376,138.1,3.59
649,113,유승안,1956-06-01,빙,1987,C,32,97.0,360.0,328.0,30.0,101.0,15.0,1.0,12.0,154.0,59.0,1.0,6.0,23.0,1.0,1.0,36.0,17.0,4.0,4.0,0.308,0.35100000000000003,0.47,0.821,0.377,133.7,3.59
650,76,이광은,1955-06-28,M,1987,LF,33,108.0,463.0,410.0,66.0,122.0,21.0,2.0,14.0,189.0,74.0,8.0,7.0,35.0,10.0,7.0,39.0,14.0,2.0,6.0,0.298,0.36200000000000004,0.461,0.823,0.37799999999999995,136.4,3.59
651,159,오재일,1986-10-29,두,2020,1B,35,127.0,534.0,471.0,62.0,147.0,32.0,0.0,16.0,227.0,89.0,2.0,1.0,61.0,0.0,1.0,92.0,12.0,0.0,2.0,0.312,0.39,0.48200000000000004,0.872,0.39399999999999996,138.8,3.59
652,46,손아섭,1988-03-18,롯,2012,RF,25,132.0,556.0,503.0,61.0,158.0,26.0,0.0,5.0,199.0,58.0,10.0,5.0,41.0,6.0,4.0,79.0,7.0,2.0,4.0,0.314,0.37,0.396,0.7659999999999999,0.359,124.7,3.59
653,200,김호,1967-05-03,쌍,1991,SS,25,126.0,517.0,442.0,72.0,103.0,18.0,3.0,11.0,160.0,63.0,22.0,9.0,71.0,1.0,1.0,90.0,8.0,1.0,2.0,0.233,0.33899999999999997,0.36200000000000004,0.701,0.331,101.5,3.58
654,85,이택근,1980-07-10,넥,2014,CF,35,122.0,527.0,441.0,87.0,135.0,32.0,1.0,21.0,232.0,91.0,11.0,8.0,51.0,13.0,0.0,43.0,10.0,12.0,10.0,0.306,0.386,0.526,0.9129999999999999,0.39,116.5,3.57
655,201,김용희,1955-10-04,롯,1985,3B,31,101.0,404.0,361.0,49.0,100.0,18.0,2.0,14.0,164.0,47.0,2.0,2.0,37.0,2.0,2.0,33.0,3.0,2.0,2.0,0.27699999999999997,0.34600000000000003,0.45399999999999996,0.8,0.366,129.5,3.57
656,83,이종욱,1980-06-18,두,2011,CF,32,121.0,499.0,436.0,64.0,132.0,11.0,5.0,5.0,168.0,44.0,20.0,15.0,49.0,5.0,0.0,51.0,6.0,5.0,4.0,0.303,0.377,0.385,0.762,0.359,116.0,3.57
657,202,허경민,1990-08-26,두,2020,3B,31,117.0,487.0,437.0,70.0,145.0,25.0,1.0,7.0,193.0,58.0,14.0,6.0,35.0,5.0,2.0,28.0,10.0,3.0,7.0,0.332,0.382,0.442,0.8240000000000001,0.373,122.7,3.56
658,25,김하성,1995-10-17,넥,2018,SS,24,129.0,576.0,511.0,95.0,147.0,27.0,4.0,20.0,242.0,84.0,8.0,2.0,54.0,5.0,2.0,81.0,16.0,1.0,5.0,0.28800000000000003,0.358,0.474,0.8320000000000001,0.36,108.5,3.56
659,19,김재환,1988-09-22,두,2019,LF,32,136.0,573.0,494.0,76.0,140.0,20.0,5.0,15.0,215.0,91.0,3.0,1.0,63.0,5.0,5.0,113.0,7.0,0.0,11.0,0.28300000000000003,0.363,0.435,0.7979999999999999,0.36200000000000004,124.0,3.56
660,202,허경민,1990-08-26,두,2018,3B,29,133.0,577.0,516.0,85.0,167.0,30.0,5.0,10.0,237.0,79.0,20.0,4.0,32.0,16.0,0.0,52.0,15.0,5.0,8.0,0.324,0.376,0.45899999999999996,0.835,0.366,113.4,3.56
661,203,배정대,1995-06-12,K,2020,CF,26,144.0,615.0,533.0,88.0,154.0,25.0,3.0,13.0,224.0,65.0,22.0,13.0,68.0,5.0,0.0,142.0,9.0,5.0,4.0,0.289,0.37200000000000005,0.42,0.792,0.36200000000000004,110.2,3.56
662,204,최재훈,1989-08-27,한,2019,C,31,135.0,451.0,373.0,47.0,108.0,18.0,0.0,3.0,135.0,31.0,3.0,10.0,56.0,14.0,0.0,61.0,9.0,4.0,4.0,0.29,0.39799999999999996,0.36200000000000004,0.76,0.36200000000000004,122.0,3.56
663,205,오재원,1985-02-09,두,2014,2B,30,110.0,420.0,359.0,60.0,114.0,21.0,6.0,5.0,162.0,40.0,33.0,7.0,50.0,2.0,2.0,61.0,7.0,9.0,0.0,0.318,0.40399999999999997,0.451,0.855,0.382,119.6,3.56
664,62,전준호,1969-02-15,현,2001,LF,33,125.0,490.0,400.0,85.0,130.0,18.0,6.0,4.0,172.0,35.0,27.0,15.0,65.0,8.0,1.0,51.0,5.0,13.0,4.0,0.325,0.426,0.43,0.856,0.389,126.5,3.55
665,60,박용택,1979-04-21,L,2005,LF,27,126.0,523.0,472.0,90.0,132.0,25.0,1.0,15.0,204.0,71.0,43.0,7.0,43.0,5.0,3.0,98.0,9.0,0.0,3.0,0.28,0.344,0.43200000000000005,0.7759999999999999,0.353,113.9,3.55
666,205,오재원,1985-02-09,두,2011,2B,27,129.0,529.0,466.0,73.0,129.0,18.0,4.0,6.0,173.0,46.0,46.0,7.0,39.0,9.0,0.0,62.0,6.0,12.0,3.0,0.27699999999999997,0.342,0.371,0.7140000000000001,0.331,96.7,3.55
667,206,김우근,1956-01-26,삼,1985,CF,30,106.0,460.0,400.0,62.0,115.0,21.0,1.0,5.0,153.0,31.0,31.0,14.0,49.0,1.0,0.0,41.0,12.0,9.0,1.0,0.28800000000000003,0.366,0.38299999999999995,0.748,0.348,115.4,3.54
668,101,안경현,1970-02-13,두,2006,1B,37,125.0,499.0,423.0,45.0,120.0,21.0,0.0,15.0,186.0,70.0,3.0,1.0,50.0,16.0,2.0,45.0,19.0,5.0,5.0,0.284,0.377,0.44,0.816,0.376,140.4,3.54
669,207,최태원,1970-08-19,쌍,1997,2B,28,126.0,558.0,477.0,68.0,146.0,30.0,1.0,2.0,184.0,39.0,3.0,9.0,51.0,6.0,0.0,49.0,4.0,21.0,2.0,0.306,0.379,0.386,0.765,0.342,113.0,3.54
670,48,이순철,1961-04-18,해,1986,CF,26,88.0,358.0,319.0,53.0,82.0,14.0,3.0,14.0,144.0,40.0,19.0,8.0,28.0,5.0,1.0,45.0,11.0,4.0,2.0,0.257,0.325,0.451,0.7759999999999999,0.359,132.9,3.54
671,77,박한이,1979-01-28,삼,2005,CF,27,123.0,551.0,471.0,62.0,139.0,21.0,0.0,9.0,187.0,59.0,12.0,10.0,55.0,9.0,2.0,51.0,15.0,12.0,4.0,0.295,0.377,0.397,0.774,0.353,113.5,3.53
672,188,한동민,1989-08-09,S,2018,RF,30,136.0,562.0,486.0,97.0,138.0,31.0,0.0,41.0,292.0,115.0,4.0,2.0,52.0,16.0,3.0,124.0,10.0,0.0,8.0,0.284,0.36700000000000005,0.601,0.9670000000000001,0.39899999999999997,129.8,3.53
673,156,나지완,1985-05-19,K,2017,DH,33,137.0,551.0,459.0,85.0,138.0,20.0,3.0,27.0,245.0,94.0,1.0,1.0,62.0,23.0,0.0,105.0,10.0,0.0,7.0,0.301,0.405,0.534,0.9390000000000001,0.409,140.8,3.53
674,208,박해민,1990-02-24,삼,2015,CF,26,144.0,608.0,525.0,96.0,154.0,22.0,7.0,0.0,190.0,47.0,60.0,8.0,56.0,2.0,1.0,126.0,8.0,23.0,2.0,0.293,0.36200000000000004,0.36200000000000004,0.7240000000000001,0.326,85.2,3.52
675,24,최정,1987-02-28,S,2018,3B,32,115.0,489.0,406.0,95.0,99.0,16.0,1.0,35.0,222.0,74.0,9.0,2.0,58.0,23.0,2.0,129.0,10.0,0.0,2.0,0.244,0.368,0.547,0.915,0.385,120.3,3.52
676,27,마해영,1970-08-14,롯,2000,1B,31,132.0,569.0,497.0,73.0,146.0,25.0,1.0,23.0,242.0,90.0,2.0,1.0,51.0,18.0,2.0,75.0,10.0,0.0,3.0,0.294,0.37799999999999995,0.48700000000000004,0.865,0.384,128.6,3.52
677,16,최형우,1983-12-16,삼,2008,RF,26,126.0,440.0,384.0,68.0,106.0,24.0,0.0,19.0,187.0,71.0,3.0,0.0,48.0,6.0,2.0,76.0,9.0,0.0,2.0,0.276,0.364,0.48700000000000004,0.851,0.389,136.4,3.52
678,129,민병헌,1987-03-10,롯,2019,CF,33,101.0,420.0,369.0,52.0,112.0,24.0,2.0,9.0,167.0,43.0,13.0,6.0,42.0,5.0,0.0,55.0,9.0,1.0,3.0,0.304,0.38,0.45299999999999996,0.8320000000000001,0.382,133.0,3.52
679,82,강민호,1985-08-18,롯,2017,C,33,130.0,515.0,456.0,62.0,130.0,22.0,1.0,22.0,220.0,68.0,0.0,2.0,41.0,15.0,6.0,104.0,15.0,0.0,3.0,0.285,0.361,0.48200000000000004,0.8440000000000001,0.36700000000000005,110.9,3.51
680,17,서건창,1989-08-22,넥,2012,2B,24,127.0,501.0,433.0,70.0,115.0,21.0,10.0,1.0,159.0,40.0,39.0,12.0,45.0,7.0,0.0,43.0,4.0,13.0,3.0,0.266,0.342,0.36700000000000005,0.7090000000000001,0.32799999999999996,102.9,3.51
681,209,박철우,1964-04-12,해,1989,LF,26,112.0,377.0,340.0,47.0,108.0,15.0,1.0,13.0,164.0,59.0,0.0,2.0,27.0,8.0,3.0,41.0,12.0,2.0,0.0,0.318,0.381,0.48200000000000004,0.8640000000000001,0.40299999999999997,152.0,3.51
682,96,김한수,1971-10-30,삼,2001,3B,31,117.0,478.0,427.0,59.0,133.0,29.0,2.0,13.0,205.0,61.0,3.0,2.0,28.0,13.0,3.0,57.0,11.0,2.0,8.0,0.311,0.366,0.48,0.846,0.376,117.1,3.51
683,75,정성훈,1980-06-27,L,2011,3B,32,127.0,494.0,422.0,61.0,123.0,18.0,1.0,10.0,173.0,57.0,9.0,2.0,49.0,5.0,1.0,69.0,16.0,11.0,7.0,0.29100000000000004,0.36700000000000005,0.41,0.7759999999999999,0.355,113.6,3.51
684,105,박진만,1976-11-30,현,2000,SS,25,129.0,477.0,420.0,67.0,121.0,30.0,4.0,15.0,204.0,58.0,0.0,5.0,36.0,6.0,0.0,76.0,9.0,11.0,4.0,0.28800000000000003,0.35,0.486,0.836,0.359,112.7,3.51
685,210,이도형,1975-05-24,한,2009,C,35,98.0,320.0,280.0,33.0,89.0,15.0,1.0,12.0,142.0,56.0,0.0,0.0,37.0,2.0,0.0,40.0,11.0,0.0,1.0,0.318,0.4,0.507,0.907,0.405,136.3,3.5
686,84,이진영,1980-06-15,S,2002,RF,23,128.0,475.0,419.0,73.0,129.0,22.0,8.0,13.0,206.0,40.0,11.0,12.0,42.0,5.0,3.0,57.0,7.0,6.0,3.0,0.308,0.375,0.49200000000000005,0.867,0.375,132.7,3.5
687,190,호잉,1989-05-18,한,2019,RF,31,124.0,525.0,476.0,74.0,135.0,26.0,2.0,18.0,219.0,73.0,22.0,7.0,38.0,5.0,5.0,90.0,6.0,1.0,5.0,0.284,0.34,0.46,0.8,0.359,120.6,3.5
688,138,오지환,1990-03-12,L,2012,SS,23,133.0,540.0,462.0,66.0,115.0,22.0,2.0,12.0,177.0,53.0,23.0,14.0,55.0,6.0,4.0,122.0,6.0,9.0,8.0,0.249,0.332,0.38299999999999995,0.715,0.32799999999999996,102.8,3.5
